Connecting to 24:71:89:C1:0D:07
time ,acc-x,acc-y,acc-z ,mag-x,mag-y,mag-z ,gyr-x,gyr-y,gyr-z 
2018/05/17 09:48:58.524882 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
2018/05/17 09:48:58.784769 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
2018/05/17 09:48:59.077229 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -5.68389892578 , 5.29479980469 , 0.564575195312 
2018/05/17 09:48:59.369953 , 0.033203125 , 0.076904296875 , 1.021484375 , 0.0 , 0.0 , 0.0 , -5.68389892578 , 5.29479980469 , 0.564575195312 
2018/05/17 09:48:59.662308 , 0.033203125 , 0.076904296875 , 1.021484375 , 0.0 , 0.0 , 0.0 , -5.68389892578 , 5.29479980469 , 0.564575195312 
2018/05/17 09:48:59.954781 , 0.033203125 , 0.076904296875 , 1.021484375 , 0.0 , 0.0 , 0.0 , -5.68389892578 , 5.29479980469 , 0.564575195312 
2018/05/17 09:49:00.344782 , 0.0361328125 , 0.009521484375 , 1.05639648438 , 0.0 , 0.0 , 0.0 , -4.26483154297 , 3.89099121094 , 0.167846679688 
2018/05/17 09:49:00.637257 , 0.0361328125 , 0.009521484375 , 1.05639648438 , 0.0 , 0.0 , 0.0 , -4.26483154297 , 3.89099121094 , 0.167846679688 
2018/05/17 09:49:00.929768 , 0.0361328125 , 0.009521484375 , 1.05639648438 , 0.0 , 0.0 , 0.0 , -4.26483154297 , 3.89099121094 , 0.167846679688 
2018/05/17 09:49:01.222242 , 0.0361328125 , 0.009521484375 , 1.05639648438 , 0.0 , 0.0 , 0.0 , -4.91333007812 , 4.12750244141 , -1.48773193359 
2018/05/17 09:49:01.514755 , 0.047607421875 , 0.0478515625 , 1.05981445312 , 0.0 , 0.0 , 0.0 , -4.91333007812 , 4.12750244141 , -1.48773193359 
2018/05/17 09:49:01.807256 , 0.047607421875 , 0.0478515625 , 1.05981445312 , 0.0 , 0.0 , 0.0 , -4.91333007812 , 4.12750244141 , -1.48773193359 
