Connecting to 24:71:89:C1:0D:07
time ,acc-x,acc-y,acc-z ,mag-x,mag-y,mag-z ,gyr-x,gyr-y,gyr-z 
2018/05/17 18:30:19.379579 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
2018/05/17 18:30:19.644290 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
2018/05/17 18:30:19.936580 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
2018/05/17 18:30:20.229047 , -0.16796875 , -0.310791015625 , 0.989501953125 , 0.0 , 0.0 , 0.0 , -2.27355957031 , 4.42504882812 , -1.71661376953 
2018/05/17 18:30:20.521760 , -0.16796875 , -0.310791015625 , 0.989501953125 , 0.0 , 0.0 , 0.0 , -2.27355957031 , 4.42504882812 , -1.71661376953 
2018/05/17 18:30:20.814275 , -0.16796875 , -0.310791015625 , 0.989501953125 , 0.0 , 0.0 , 0.0 , -2.27355957031 , 4.42504882812 , -1.71661376953 
2018/05/17 18:30:21.106601 , -0.16796875 , -0.310791015625 , 0.989501953125 , 63.1242979243 , -16.9431013431 , -65.2234432234 , -7.45391845703 , 3.37219238281 , -1.48773193359 
2018/05/17 18:30:21.399071 , -0.18408203125 , -0.35400390625 , 1.0068359375 , 63.1242979243 , -16.9431013431 , -65.2234432234 , -7.45391845703 , 3.37219238281 , -1.48773193359 
2018/05/17 18:30:21.691616 , -0.18408203125 , -0.35400390625 , 1.0068359375 , 63.1242979243 , -16.9431013431 , -65.2234432234 , -7.45391845703 , 3.37219238281 , -1.48773193359 
2018/05/17 18:30:21.984085 , -0.18408203125 , -0.35400390625 , 1.0068359375 , 63.1242979243 , -16.9431013431 , -65.2234432234 , -3.95202636719 , 3.35693359375 , -0.0381469726562 
2018/05/17 18:30:22.276592 , -0.8994140625 , -1.212890625 , 4.2890625 , 67.0227106227 , -19.4920634921 , -70.6212454212 , -3.95202636719 , 3.35693359375 , -0.0381469726562 
2018/05/17 18:30:22.569144 , -0.8994140625 , -1.212890625 , 4.2890625 , 67.0227106227 , -19.4920634921 , -70.6212454212 , -3.95202636719 , 3.35693359375 , -0.0381469726562 
2018/05/17 18:30:22.861610 , -0.8994140625 , -1.212890625 , 4.2890625 , 67.0227106227 , -19.4920634921 , -70.6212454212 , -3.95202636719 , 3.35693359375 , -0.0381469726562 
2018/05/17 18:30:23.154084 , -0.7861328125 , -1.3037109375 , 4.232421875 , 55.9272283272 , -36.884981685 , -262.393162393 , -4.15802001953 , 6.59942626953 , 1.77764892578 
2018/05/17 18:30:23.446727 , -0.7861328125 , -1.3037109375 , 4.232421875 , 55.9272283272 , -36.884981685 , -262.393162393 , -4.15802001953 , 6.59942626953 , 1.77764892578 
2018/05/17 18:30:23.739132 , -0.7861328125 , -1.3037109375 , 4.232421875 , 55.9272283272 , -36.884981685 , -262.393162393 , -4.15802001953 , 6.59942626953 , 1.77764892578 
2018/05/17 18:30:24.031614 , -0.7861328125 , -1.3037109375 , 4.232421875 , 92.6622710623 , -53.3782661783 , -234.654456654 , -3.662109375 , 5.51605224609 , 1.5869140625 
2018/05/17 18:30:24.324066 , -0.9091796875 , -1.2939453125 , 4.0654296875 , 92.6622710623 , -53.3782661783 , -234.654456654 , -3.662109375 , 5.51605224609 , 1.5869140625 
2018/05/17 18:30:24.616778 , -0.9091796875 , -1.2939453125 , 4.0654296875 , 92.6622710623 , -53.3782661783 , -234.654456654 , -3.662109375 , 5.51605224609 , 1.5869140625 
2018/05/17 18:30:24.909096 , -0.9091796875 , -1.2939453125 , 4.0654296875 , 92.6622710623 , -53.3782661783 , -234.654456654 , -3.662109375 , 5.51605224609 , 1.5869140625 
2018/05/17 18:30:25.201615 , -0.76171875 , -1.26953125 , 4.1806640625 , 83.515995116 , -53.6781440781 , -229.106715507 , -3.21960449219 , 6.27899169922 , -1.87683105469 
2018/05/17 18:30:25.494233 , -0.76171875 , -1.26953125 , 4.1806640625 , 83.515995116 , -53.6781440781 , -229.106715507 , -3.21960449219 , 6.27899169922 , -1.87683105469 
2018/05/17 18:30:25.786699 , -0.76171875 , -1.26953125 , 4.1806640625 , 83.515995116 , -53.6781440781 , -229.106715507 , -3.21960449219 , 6.27899169922 , -1.87683105469 
2018/05/17 18:30:26.079101 , -0.76171875 , -1.26953125 , 4.1806640625 , 86.5147741148 , -49.9296703297 , -219.360683761 , -6.35528564453 , 6.08825683594 , 0.595092773438 
2018/05/17 18:30:26.371641 , -0.810546875 , -1.2900390625 , 4.02734375 , 86.5147741148 , -49.9296703297 , -219.360683761 , -6.35528564453 , 6.08825683594 , 0.595092773438 
