Connecting to 24:71:89:C1:0D:07
time ,acc-x,acc-y,acc-z ,mag-x,mag-y,mag-z ,gyr-x,gyr-y,gyr-z 
2018/05/14 21:09:01.830804 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
2018/05/14 21:09:02.143667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
2018/05/14 21:09:02.436101 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -4.16564941406 , 4.28771972656 , -0.42724609375 
2018/05/14 21:09:02.728638 , 0.0205078125 , 0.15234375 , 4.279296875 , 6.89719169719 , 9.44615384615 , -109.155555556 , -4.16564941406 , 4.28771972656 , -0.42724609375 
2018/05/14 21:09:03.021109 , 0.0205078125 , 0.15234375 , 4.279296875 , 6.89719169719 , 9.44615384615 , -109.155555556 , -4.16564941406 , 4.28771972656 , -0.42724609375 
2018/05/14 21:09:03.313601 , 0.0205078125 , 0.15234375 , 4.279296875 , 6.89719169719 , 9.44615384615 , -109.155555556 , -4.16564941406 , 4.28771972656 , -0.42724609375 
2018/05/14 21:09:03.606121 , -0.017578125 , -0.14453125 , 4.1142578125 , 8.39658119658 , 11.5452991453 , -118.001953602 , -3.81469726562 , 4.94384765625 , -0.0839233398438 
2018/05/14 21:09:03.898642 , -0.017578125 , -0.14453125 , 4.1142578125 , 8.39658119658 , 11.5452991453 , -118.001953602 , -3.81469726562 , 4.94384765625 , -0.0839233398438 
2018/05/14 21:09:04.191132 , -0.017578125 , -0.14453125 , 4.1142578125 , 8.39658119658 , 11.5452991453 , -118.001953602 , -3.81469726562 , 4.94384765625 , -0.0839233398438 
2018/05/14 21:09:04.483638 , -0.017578125 , -0.14453125 , 4.1142578125 , 9.44615384615 , 10.4957264957 , -117.402197802 , -4.90570068359 , 5.13458251953 , -0.343322753906 
2018/05/14 21:09:04.776124 , -0.0048828125 , 0.021484375 , 4.189453125 , 9.44615384615 , 10.4957264957 , -117.402197802 , -4.90570068359 , 5.13458251953 , -0.343322753906 
2018/05/14 21:09:05.068623 , -0.0048828125 , 0.021484375 , 4.189453125 , 9.44615384615 , 10.4957264957 , -117.402197802 , -4.90570068359 , 5.13458251953 , -0.343322753906 
2018/05/14 21:09:05.361123 , -0.0048828125 , 0.021484375 , 4.189453125 , 9.44615384615 , 10.4957264957 , -117.402197802 , -4.90570068359 , 5.13458251953 , -0.343322753906 
2018/05/14 21:09:05.653620 , 0.0537109375 , 0.1171875 , 3.99609375 , 7.94676434676 , 11.8451770452 , -116.652503053 , -5.94329833984 , 4.150390625 , 0.511169433594 
2018/05/14 21:09:05.946126 , 0.0537109375 , 0.1171875 , 3.99609375 , 7.94676434676 , 11.8451770452 , -116.652503053 , -5.94329833984 , 4.150390625 , 0.511169433594 
2018/05/14 21:09:06.238664 , 0.0537109375 , 0.1171875 , 3.99609375 , 7.94676434676 , 11.8451770452 , -116.652503053 , -5.94329833984 , 4.150390625 , 0.511169433594 
2018/05/14 21:09:06.531134 , 0.0537109375 , 0.1171875 , 3.99609375 , 6.74725274725 , 12.1450549451 , -115.452991453 , -4.22668457031 , 5.16510009766 , -0.770568847656 
2018/05/14 21:09:06.823631 , -0.111328125 , 0.0859375 , 4.5078125 , 6.74725274725 , 12.1450549451 , -115.452991453 , -4.22668457031 , 5.16510009766 , -0.770568847656 
2018/05/14 21:09:07.116212 , -0.111328125 , 0.0859375 , 4.5078125 , 6.74725274725 , 12.1450549451 , -115.452991453 , -4.22668457031 , 5.16510009766 , -0.770568847656 
2018/05/14 21:09:07.457444 , -0.111328125 , 0.0859375 , 4.5078125 , 5.84761904762 , 12.294993895 , -115.303052503 , -4.97436523438 , 2.97546386719 , -0.991821289062 
2018/05/14 21:09:07.798729 , -0.103515625 , 0.1826171875 , 3.982421875 , 5.84761904762 , 12.294993895 , -115.303052503 , -4.97436523438 , 2.97546386719 , -0.991821289062 
2018/05/14 21:09:08.091160 , -0.103515625 , 0.1826171875 , 3.982421875 , 5.84761904762 , 12.294993895 , -115.303052503 , -4.97436523438 , 2.97546386719 , -0.991821289062 
2018/05/14 21:09:08.383654 , -0.103515625 , 0.1826171875 , 3.982421875 , 5.84761904762 , 12.294993895 , -115.303052503 , -4.8828125 , 5.68389892578 , 0.335693359375 
2018/05/14 21:09:08.676151 , -0.0146484375 , 0.0390625 , 4.048828125 , 6.89719169719 , 12.5948717949 , -115.902808303 , -4.8828125 , 5.68389892578 , 0.335693359375 
2018/05/14 21:09:08.968630 , -0.0146484375 , 0.0390625 , 4.048828125 , 6.89719169719 , 12.5948717949 , -115.902808303 , -4.8828125 , 5.68389892578 , 0.335693359375 
2018/05/14 21:09:09.261149 , -0.0146484375 , 0.0390625 , 4.048828125 , 6.89719169719 , 12.5948717949 , -115.902808303 , -4.8828125 , 5.68389892578 , 0.335693359375 
2018/05/14 21:09:09.553658 , -0.0146484375 , 0.0390625 , 4.048828125 , 8.24664224664 , 12.1450549451 , -115.153113553 , -3.50189208984 , 4.74548339844 , 0.526428222656 
2018/05/14 21:09:09.846096 , 0.087890625 , 0.0546875 , 4.1591796875 , 8.24664224664 , 12.1450549451 , -115.153113553 , -3.50189208984 , 4.74548339844 , 0.526428222656 
2018/05/14 21:09:10.138657 , 0.087890625 , 0.0546875 , 4.1591796875 , 8.24664224664 , 12.1450549451 , -115.153113553 , -3.50189208984 , 4.74548339844 , 0.526428222656 
2018/05/14 21:09:10.431162 , 0.087890625 , 0.0546875 , 4.1591796875 , 8.24664224664 , 12.1450549451 , -115.153113553 , -4.23431396484 , 4.00543212891 , -1.89208984375 
2018/05/14 21:09:10.723655 , -0.01953125 , 0.068359375 , 4.166015625 , 8.39658119658 , 13.0446886447 , -115.602930403 , -4.23431396484 , 4.00543212891 , -1.89208984375 
2018/05/14 21:09:11.016154 , -0.01953125 , 0.068359375 , 4.166015625 , 8.39658119658 , 13.0446886447 , -115.602930403 , -4.23431396484 , 4.00543212891 , -1.89208984375 
2018/05/14 21:09:11.308664 , -0.01953125 , 0.068359375 , 4.166015625 , 8.39658119658 , 13.0446886447 , -115.602930403 , -4.23431396484 , 4.00543212891 , -1.89208984375 
2018/05/14 21:09:11.601164 , -0.0556640625 , -0.0625 , 4.087890625 , 7.19706959707 , 12.4449328449 , -114.403418803 , -5.60760498047 , 5.52368164062 , 0.282287597656 
2018/05/14 21:09:11.893704 , -0.0556640625 , -0.0625 , 4.087890625 , 7.19706959707 , 12.4449328449 , -114.403418803 , -5.60760498047 , 5.52368164062 , 0.282287597656 
2018/05/14 21:09:12.186223 , -0.0556640625 , -0.0625 , 4.087890625 , 7.19706959707 , 12.4449328449 , -114.403418803 , -5.60760498047 , 5.52368164062 , 0.282287597656 
2018/05/14 21:09:12.576197 , 0.1494140625 , 0.048828125 , 4.056640625 , 7.49694749695 , 11.3953601954 , -115.153113553 , -4.41741943359 , 8.07189941406 , -1.48010253906 
2018/05/14 21:09:12.868700 , 0.1494140625 , 0.048828125 , 4.056640625 , 7.49694749695 , 11.3953601954 , -115.153113553 , -4.41741943359 , 8.07189941406 , -1.48010253906 
2018/05/14 21:09:13.161221 , 0.1494140625 , 0.048828125 , 4.056640625 , 7.49694749695 , 11.3953601954 , -115.153113553 , -4.41741943359 , 8.07189941406 , -1.48010253906 
2018/05/14 21:09:13.551197 , 0.1494140625 , 0.048828125 , 4.056640625 , 6.89719169719 , 10.1958485958 , -113.203907204 , -0.938415527344 , 4.64630126953 , -0.396728515625 
2018/05/14 21:09:13.843671 , -0.107421875 , 0.1904296875 , 4.2197265625 , 6.89719169719 , 10.1958485958 , -113.203907204 , -0.938415527344 , 4.64630126953 , -0.396728515625 
2018/05/14 21:09:14.136175 , -0.107421875 , 0.1904296875 , 4.2197265625 , 6.89719169719 , 10.1958485958 , -113.203907204 , -0.938415527344 , 4.64630126953 , -0.396728515625 
2018/05/14 21:09:14.428679 , -0.107421875 , 0.1904296875 , 4.2197265625 , 6.89719169719 , 10.1958485958 , -113.203907204 , -3.86047363281 , 3.28826904297 , -1.46484375 
2018/05/14 21:09:14.721193 , -0.1181640625 , -0.0546875 , 4.197265625 , 7.19706959707 , 11.6952380952 , -115.752869353 , -3.86047363281 , 3.28826904297 , -1.46484375 
2018/05/14 21:09:15.013465 , -0.1181640625 , -0.0546875 , 4.197265625 , 7.19706959707 , 11.6952380952 , -115.752869353 , -3.86047363281 , 3.28826904297 , -1.46484375 
2018/05/14 21:09:15.305886 , -0.1181640625 , -0.0546875 , 4.197265625 , 7.19706959707 , 11.6952380952 , -115.752869353 , -3.86047363281 , 3.28826904297 , -1.46484375 
2018/05/14 21:09:15.598410 , -0.0185546875 , 0.376953125 , 4.0908203125 , 7.19706959707 , 12.1450549451 , -114.103540904 , -4.53948974609 , 5.05065917969 , 0.747680664062 
2018/05/14 21:09:15.891213 , -0.0185546875 , 0.376953125 , 4.0908203125 , 7.19706959707 , 12.1450549451 , -114.103540904 , -4.53948974609 , 5.05065917969 , 0.747680664062 
2018/05/14 21:09:16.183701 , -0.0185546875 , 0.376953125 , 4.0908203125 , 7.19706959707 , 12.1450549451 , -114.103540904 , -4.53948974609 , 5.05065917969 , 0.747680664062 
2018/05/14 21:09:16.476210 , -0.0185546875 , 0.376953125 , 4.0908203125 , 6.1474969475 , 11.3953601954 , -113.803663004 , -3.15856933594 , 6.08825683594 , -0.205993652344 
2018/05/14 21:09:16.768686 , 0.1806640625 , 0.1396484375 , 4.3896484375 , 6.1474969475 , 11.3953601954 , -113.803663004 , -3.15856933594 , 6.08825683594 , -0.205993652344 
2018/05/14 21:09:17.061219 , 0.1806640625 , 0.1396484375 , 4.3896484375 , 6.1474969475 , 11.3953601954 , -113.803663004 , -3.15856933594 , 6.08825683594 , -0.205993652344 
2018/05/14 21:09:17.353701 , 0.1806640625 , 0.1396484375 , 4.3896484375 , 6.1474969475 , 11.3953601954 , -113.803663004 , -4.79125976562 , 4.39453125 , 0.358581542969 
2018/05/14 21:09:17.695193 , 0.0146484375 , 0.21484375 , 4.3037109375 , 7.19706959707 , 12.7448107448 , -113.803663004 , -4.79125976562 , 4.39453125 , 0.358581542969 
2018/05/14 21:09:17.987482 , 0.0146484375 , 0.21484375 , 4.3037109375 , 7.19706959707 , 12.7448107448 , -113.803663004 , -4.79125976562 , 4.39453125 , 0.358581542969 
2018/05/14 21:09:18.280171 , 0.0146484375 , 0.21484375 , 4.3037109375 , 7.19706959707 , 12.7448107448 , -113.803663004 , -3.70025634766 , 4.150390625 , 0.114440917969 
2018/05/14 21:09:18.670067 , 0.1123046875 , -0.1318359375 , 4.2568359375 , 6.89719169719 , 11.8451770452 , -116.652503053 , -3.70025634766 , 4.150390625 , 0.114440917969 
2018/05/14 21:09:18.962811 , 0.1123046875 , -0.1318359375 , 4.2568359375 , 6.89719169719 , 11.8451770452 , -116.652503053 , -3.70025634766 , 4.150390625 , 0.114440917969 
2018/05/14 21:09:19.254983 , 0.1123046875 , -0.1318359375 , 4.2568359375 , 6.89719169719 , 11.8451770452 , -116.652503053 , -3.70025634766 , 4.150390625 , 0.114440917969 
2018/05/14 21:09:19.596236 , 0.0341796875 , 0.13671875 , 4.099609375 , 6.59731379731 , 13.0446886447 , -114.253479853 , -4.55474853516 , 5.48553466797 , -0.381469726562 
2018/05/14 21:09:19.888738 , 0.0341796875 , 0.13671875 , 4.099609375 , 6.59731379731 , 13.0446886447 , -114.253479853 , -4.55474853516 , 5.48553466797 , -0.381469726562 
2018/05/14 21:09:20.181234 , 0.0341796875 , 0.13671875 , 4.099609375 , 6.59731379731 , 13.0446886447 , -114.253479853 , -4.55474853516 , 5.48553466797 , -0.381469726562 
2018/05/14 21:09:20.473748 , 0.0341796875 , 0.13671875 , 4.099609375 , 6.29743589744 , 11.8451770452 , -113.953601954 , -4.638671875 , 4.50134277344 , 0.0381469726562 
2018/05/14 21:09:20.766254 , 0.16015625 , -0.076171875 , 4.0712890625 , 6.29743589744 , 11.8451770452 , -113.953601954 , -4.638671875 , 4.50134277344 , 0.0381469726562 
2018/05/14 21:09:21.058776 , 0.16015625 , -0.076171875 , 4.0712890625 , 6.29743589744 , 11.8451770452 , -113.953601954 , -4.638671875 , 4.50134277344 , 0.0381469726562 
