Connecting to 24:71:89:C1:0D:07
time ,acc-x,acc-y,acc-z ,mag-x,mag-y,mag-z ,gyr-x,gyr-y,gyr-z 
2018/05/16 11:33:22.324485 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
2018/05/16 11:33:22.583494 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
2018/05/16 11:33:22.875866 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -4.40216064453 , 3.47900390625 , 0.0457763671875 
2018/05/16 11:33:23.168440 , 0.032958984375 , 0.017578125 , 1.0537109375 , 0.0 , 0.0 , 0.0 , -4.40216064453 , 3.47900390625 , 0.0457763671875 
2018/05/16 11:33:23.460894 , 0.032958984375 , 0.017578125 , 1.0537109375 , 0.0 , 0.0 , 0.0 , -4.40216064453 , 3.47900390625 , 0.0457763671875 
2018/05/16 11:33:23.753397 , 0.032958984375 , 0.017578125 , 1.0537109375 , 0.0 , 0.0 , 0.0 , -4.40216064453 , 3.47900390625 , 0.0457763671875 
2018/05/16 11:33:24.045871 , 0.032958984375 , 0.017578125 , 1.0537109375 , 0.0 , 0.0 , 0.0 , -2.03704833984 , 3.08990478516 , 0.709533691406 
2018/05/16 11:33:24.338501 , 0.01806640625 , 0.02783203125 , 0.981689453125 , 0.0 , 0.0 , 0.0 , -2.03704833984 , 3.08990478516 , 0.709533691406 
2018/05/16 11:33:24.630931 , 0.01806640625 , 0.02783203125 , 0.981689453125 , 0.0 , 0.0 , 0.0 , -2.03704833984 , 3.08990478516 , 0.709533691406 
2018/05/16 11:33:24.923416 , 0.01806640625 , 0.02783203125 , 0.981689453125 , 0.0 , 0.0 , 0.0 , -2.92205810547 , 4.50897216797 , 2.05993652344 
2018/05/16 11:33:25.216036 , 0.0107421875 , -0.001708984375 , 1.02368164062 , 10.9455433455 , 6.1474969475 , -112.004395604 , -2.92205810547 , 4.50897216797 , 2.05993652344 
2018/05/16 11:33:25.508430 , 0.0107421875 , -0.001708984375 , 1.02368164062 , 10.9455433455 , 6.1474969475 , -112.004395604 , -2.92205810547 , 4.50897216797 , 2.05993652344 
2018/05/16 11:33:25.800917 , 0.0107421875 , -0.001708984375 , 1.02368164062 , 10.9455433455 , 6.1474969475 , -112.004395604 , -2.92205810547 , 4.50897216797 , 2.05993652344 
2018/05/16 11:33:26.093626 , -0.0390625 , 0.03173828125 , 1.0234375 , 13.6444444444 , 5.84761904762 , -111.554578755 , -3.662109375 , 5.96618652344 , -0.0534057617188 
2018/05/16 11:33:26.385995 , -0.0390625 , 0.03173828125 , 1.0234375 , 13.6444444444 , 5.84761904762 , -111.554578755 , -3.662109375 , 5.96618652344 , -0.0534057617188 
2018/05/16 11:33:26.678510 , -0.0390625 , 0.03173828125 , 1.0234375 , 13.6444444444 , 5.84761904762 , -111.554578755 , -3.662109375 , 5.96618652344 , -0.0534057617188 
2018/05/16 11:33:26.970934 , -0.0390625 , 0.03173828125 , 1.0234375 , 11.8451770452 , 6.59731379731 , -111.254700855 , -4.65393066406 , 3.20434570312 , -1.44958496094 
2018/05/16 11:33:27.263640 , 0.030517578125 , 0.037353515625 , 1.052734375 , 11.8451770452 , 6.59731379731 , -111.254700855 , -4.65393066406 , 3.20434570312 , -1.44958496094 
2018/05/16 11:33:27.555984 , 0.030517578125 , 0.037353515625 , 1.052734375 , 11.8451770452 , 6.59731379731 , -111.254700855 , -4.65393066406 , 3.20434570312 , -1.44958496094 
2018/05/16 11:33:27.848467 , 0.030517578125 , 0.037353515625 , 1.052734375 , 11.8451770452 , 6.59731379731 , -111.254700855 , -4.65393066406 , 3.20434570312 , -1.44958496094 
2018/05/16 11:33:28.140999 , 0.089111328125 , 0.033203125 , 0.995361328125 , 10.9455433455 , 7.19706959707 , -112.454212454 , -4.85992431641 , 3.38745117188 , -0.946044921875 
2018/05/16 11:33:28.433478 , 0.089111328125 , 0.033203125 , 0.995361328125 , 10.9455433455 , 7.19706959707 , -112.454212454 , -4.85992431641 , 3.38745117188 , -0.946044921875 
2018/05/16 11:33:28.725964 , 0.089111328125 , 0.033203125 , 0.995361328125 , 10.9455433455 , 7.19706959707 , -112.454212454 , -4.85992431641 , 3.38745117188 , -0.946044921875 
2018/05/16 11:33:29.018614 , 0.089111328125 , 0.033203125 , 0.995361328125 , 11.8451770452 , 7.34700854701 , -110.505006105 , -5.06591796875 , 3.50952148438 , -1.49536132812 
2018/05/16 11:33:29.311090 , -0.0126953125 , 0.056640625 , 1.0283203125 , 11.8451770452 , 7.34700854701 , -110.505006105 , -5.06591796875 , 3.50952148438 , -1.49536132812 
2018/05/16 11:33:29.603882 , -0.0126953125 , 0.056640625 , 1.0283203125 , 11.8451770452 , 7.34700854701 , -110.505006105 , -5.06591796875 , 3.50952148438 , -1.49536132812 
2018/05/16 11:33:29.896554 , -0.0126953125 , 0.056640625 , 1.0283203125 , 11.8451770452 , 7.34700854701 , -110.505006105 , -3.96728515625 , 6.14166259766 , -1.72424316406 
2018/05/16 11:33:30.188504 , -0.060546875 , 0.008544921875 , 1.05786132812 , 10.7956043956 , 8.0967032967 , -111.854456654 , -3.96728515625 , 6.14166259766 , -1.72424316406 
2018/05/16 11:33:30.480730 , -0.060546875 , 0.008544921875 , 1.05786132812 , 10.7956043956 , 8.0967032967 , -111.854456654 , -3.96728515625 , 6.14166259766 , -1.72424316406 
2018/05/16 11:33:30.773183 , -0.060546875 , 0.008544921875 , 1.05786132812 , 10.7956043956 , 8.0967032967 , -111.854456654 , -3.96728515625 , 6.14166259766 , -1.72424316406 
2018/05/16 11:33:31.114768 , 0.010986328125 , 0.009765625 , 1.06298828125 , 11.5452991453 , 6.29743589744 , -111.254700855 , -5.47027587891 , 5.54656982422 , -0.282287597656 
2018/05/16 11:33:31.407310 , 0.010986328125 , 0.009765625 , 1.06298828125 , 11.5452991453 , 6.29743589744 , -111.254700855 , -5.47027587891 , 5.54656982422 , -0.282287597656 
2018/05/16 11:33:31.699727 , 0.010986328125 , 0.009765625 , 1.06298828125 , 11.5452991453 , 6.29743589744 , -111.254700855 , -5.47027587891 , 5.54656982422 , -0.282287597656 
2018/05/16 11:33:31.992590 , 0.010986328125 , 0.009765625 , 1.06298828125 , 11.3953601954 , 6.1474969475 , -111.704517705 , -4.08172607422 , 5.62286376953 , -1.41143798828 
2018/05/16 11:33:32.333616 , 0.060791015625 , 0.02880859375 , 1.06176757812 , 11.3953601954 , 6.1474969475 , -111.704517705 , -4.08172607422 , 5.62286376953 , -1.41143798828 
2018/05/16 11:33:32.626055 , 0.060791015625 , 0.02880859375 , 1.06176757812 , 11.3953601954 , 6.1474969475 , -111.704517705 , -4.08172607422 , 5.62286376953 , -1.41143798828 
2018/05/16 11:33:32.918506 , 0.060791015625 , 0.02880859375 , 1.06176757812 , 11.3953601954 , 6.1474969475 , -111.704517705 , -4.16564941406 , 2.89916992188 , 0.373840332031 
2018/05/16 11:33:33.211076 , -0.039306640625 , -0.00341796875 , 1.01391601562 , 11.6952380952 , 6.74725274725 , -111.404639805 , -4.16564941406 , 2.89916992188 , 0.373840332031 
2018/05/16 11:33:33.503599 , -0.039306640625 , -0.00341796875 , 1.01391601562 , 11.6952380952 , 6.74725274725 , -111.404639805 , -4.16564941406 , 2.89916992188 , 0.373840332031 
2018/05/16 11:33:43.677036 , -0.039306640625 , -0.00341796875 , 1.01391601562 , 11.6952380952 , 6.74725274725 , -111.404639805 , -4.16564941406 , 2.89916992188 , 0.373840332031 
2018/05/16 11:33:43.969644 , 0.028564453125 , 0.008544921875 , 1.05859375 , 13.0446886447 , 6.74725274725 , -111.404639805 , -4.28771972656 , 4.79888916016 , 0.717163085938 
2018/05/16 11:33:44.262202 , 0.028564453125 , 0.008544921875 , 1.05859375 , 13.0446886447 , 6.74725274725 , -111.404639805 , -4.28771972656 , 4.79888916016 , 0.717163085938 
2018/05/16 11:33:44.554620 , 0.028564453125 , 0.008544921875 , 1.05859375 , 13.0446886447 , 6.74725274725 , -111.404639805 , -4.28771972656 , 4.79888916016 , 0.717163085938 
2018/05/16 11:33:44.847126 , 0.028564453125 , 0.008544921875 , 1.05859375 , 11.9951159951 , 5.69768009768 , -111.404639805 , -3.99017333984 , 4.11987304688 , -1.57928466797 
2018/05/16 11:33:45.139881 , -0.0087890625 , 0.031982421875 , 0.990234375 , 11.9951159951 , 5.69768009768 , -111.404639805 , -3.99017333984 , 4.11987304688 , -1.57928466797 
2018/05/16 11:33:45.432145 , -0.0087890625 , 0.031982421875 , 0.990234375 , 11.9951159951 , 5.69768009768 , -111.404639805 , -3.99017333984 , 4.11987304688 , -1.57928466797 
2018/05/16 11:33:45.724562 , -0.0087890625 , 0.031982421875 , 0.990234375 , 11.9951159951 , 5.69768009768 , -111.404639805 , -3.99017333984 , 4.11987304688 , -1.57928466797 
2018/05/16 11:33:46.017078 , -0.040771484375 , 0.083984375 , 1.05224609375 , 12.294993895 , 5.54774114774 , -111.854456654 , -3.08990478516 , 3.12805175781 , -0.762939453125 
2018/05/16 11:33:46.309535 , -0.040771484375 , 0.083984375 , 1.05224609375 , 12.294993895 , 5.54774114774 , -111.854456654 , -3.08990478516 , 3.12805175781 , -0.762939453125 
2018/05/16 11:33:46.602089 , -0.040771484375 , 0.083984375 , 1.05224609375 , 12.294993895 , 5.54774114774 , -111.854456654 , -3.08990478516 , 3.12805175781 , -0.762939453125 
2018/05/16 11:33:46.894516 , -0.040771484375 , 0.083984375 , 1.05224609375 , 12.5948717949 , 6.29743589744 , -110.804884005 , -4.49371337891 , 4.29534912109 , -2.76947021484 
2018/05/16 11:33:47.187154 , -0.045166015625 , 0.013427734375 , 1.01220703125 , 12.5948717949 , 6.29743589744 , -110.804884005 , -4.49371337891 , 4.29534912109 , -2.76947021484 
2018/05/16 11:33:47.479482 , -0.045166015625 , 0.013427734375 , 1.01220703125 , 12.5948717949 , 6.29743589744 , -110.804884005 , -4.49371337891 , 4.29534912109 , -2.76947021484 
2018/05/16 11:33:47.771967 , -0.045166015625 , 0.013427734375 , 1.01220703125 , 12.5948717949 , 6.29743589744 , -110.804884005 , -4.96673583984 , 4.30297851562 , -0.755310058594 
2018/05/16 11:33:48.064614 , 0.026123046875 , 0.0537109375 , 1.03198242188 , 13.0446886447 , 8.24664224664 , -111.704517705 , -4.96673583984 , 4.30297851562 , -0.755310058594 
2018/05/16 11:33:48.357007 , 0.026123046875 , 0.0537109375 , 1.03198242188 , 13.0446886447 , 8.24664224664 , -111.704517705 , -4.96673583984 , 4.30297851562 , -0.755310058594 
2018/05/16 11:33:48.649585 , 0.026123046875 , 0.0537109375 , 1.03198242188 , 13.0446886447 , 8.24664224664 , -111.704517705 , -4.96673583984 , 4.30297851562 , -0.755310058594 
2018/05/16 11:33:48.942061 , -0.04345703125 , 0.018310546875 , 1.09350585938 , 12.4449328449 , 6.74725274725 , -111.404639805 , -2.44903564453 , 4.73785400391 , -0.312805175781 
2018/05/16 11:33:49.234616 , -0.04345703125 , 0.018310546875 , 1.09350585938 , 12.4449328449 , 6.74725274725 , -111.404639805 , -2.44903564453 , 4.73785400391 , -0.312805175781 
2018/05/16 11:33:49.527011 , -0.04345703125 , 0.018310546875 , 1.09350585938 , 12.4449328449 , 6.74725274725 , -111.404639805 , -2.44903564453 , 4.73785400391 , -0.312805175781 
2018/05/16 11:33:49.819575 , -0.04345703125 , 0.018310546875 , 1.09350585938 , 12.4449328449 , 6.74725274725 , -111.404639805 , -3.10516357422 , 4.04357910156 , -0.343322753906 
2018/05/16 11:33:50.112308 , 0.0302734375 , 0.052978515625 , 1.0224609375 , 12.294993895 , 7.34700854701 , -110.205128205 , -3.10516357422 , 4.04357910156 , -0.343322753906 
2018/05/16 11:33:50.404770 , 0.0302734375 , 0.052978515625 , 1.0224609375 , 12.294993895 , 7.34700854701 , -110.205128205 , -3.10516357422 , 4.04357910156 , -0.343322753906 
2018/05/16 11:33:50.697018 , 0.0302734375 , 0.052978515625 , 1.0224609375 , 12.294993895 , 7.34700854701 , -110.205128205 , -3.10516357422 , 4.04357910156 , -0.343322753906 
2018/05/16 11:33:50.989582 , 0.010986328125 , 0.07958984375 , 1.02563476562 , 12.8947496947 , 6.29743589744 , -111.854456654 , -4.36401367188 , 3.39508056641 , -0.587463378906 
2018/05/16 11:33:51.282051 , 0.010986328125 , 0.07958984375 , 1.02563476562 , 12.8947496947 , 6.29743589744 , -111.854456654 , -4.36401367188 , 3.39508056641 , -0.587463378906 
2018/05/16 11:33:51.574527 , 0.010986328125 , 0.07958984375 , 1.02563476562 , 12.8947496947 , 6.29743589744 , -111.854456654 , -4.36401367188 , 3.39508056641 , -0.587463378906 
2018/05/16 11:33:51.866998 , 0.010986328125 , 0.07958984375 , 1.02563476562 , 12.294993895 , 6.29743589744 , -112.154334554 , -5.02014160156 , 3.15093994141 , 1.30462646484 
2018/05/16 11:33:52.159561 , -0.004638671875 , -0.000732421875 , 1.0185546875 , 12.294993895 , 6.29743589744 , -112.154334554 , -5.02014160156 , 3.15093994141 , 1.30462646484 
