Connecting to 24:71:89:C1:0D:07
time ,acc-x,acc-y,acc-z ,mag-x,mag-y,mag-z ,gyr-x,gyr-y,gyr-z 
2018/05/16 11:24:07.386175 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
2018/05/16 11:24:07.638944 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
2018/05/16 11:24:07.931469 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
2018/05/16 11:24:08.223956 , 0.025390625 , 0.0068359375 , 1.04516601562 , 0.0 , 0.0 , 0.0 , -3.67736816406 , 4.39453125 , -0.732421875 
2018/05/16 11:24:08.516595 , 0.025390625 , 0.0068359375 , 1.04516601562 , 0.0 , 0.0 , 0.0 , -3.67736816406 , 4.39453125 , -0.732421875 
2018/05/16 11:24:08.809268 , 0.025390625 , 0.0068359375 , 1.04516601562 , 0.0 , 0.0 , 0.0 , -3.67736816406 , 4.39453125 , -0.732421875 
2018/05/16 11:24:09.101623 , 0.025390625 , 0.0068359375 , 1.04516601562 , 11.2454212454 , 6.59731379731 , -107.056410256 , -5.26428222656 , 5.63812255859 , 2.24304199219 
2018/05/16 11:24:09.491588 , 0.0185546875 , 0.0673828125 , 4.0556640625 , 11.2454212454 , 6.59731379731 , -107.056410256 , -5.26428222656 , 5.63812255859 , 2.24304199219 
2018/05/16 11:24:09.784328 , 0.0185546875 , 0.0673828125 , 4.0556640625 , 11.2454212454 , 6.59731379731 , -107.056410256 , -5.26428222656 , 5.63812255859 , 2.24304199219 
2018/05/16 11:24:21.793543 , 0.0185546875 , 0.0673828125 , 4.0556640625 , 12.294993895 , 6.59731379731 , -114.253479853 , -4.81414794922 , 3.70788574219 , -1.73950195312 
2018/05/16 11:24:22.086154 , 0.12109375 , 0.3193359375 , 4.1611328125 , 12.294993895 , 6.59731379731 , -114.253479853 , -4.81414794922 , 3.70788574219 , -1.73950195312 
2018/05/16 11:24:22.378598 , 0.12109375 , 0.3193359375 , 4.1611328125 , 12.294993895 , 6.59731379731 , -114.253479853 , -4.81414794922 , 3.70788574219 , -1.73950195312 
