Connecting to 24:71:89:C1:0D:07
time ,acc-x,acc-y,acc-z ,mag-x,mag-y,mag-z ,gyr-x,gyr-y,gyr-z 
2018/05/16 11:57:28.144648 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
2018/05/16 11:57:28.404007 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
2018/05/16 11:57:28.745182 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -5.67626953125 , 4.53948974609 , -1.28936767578 
2018/05/16 11:57:29.086540 , 0.078369140625 , 0.88671875 , 0.547607421875 , 0.0 , 0.0 , 0.0 , -5.67626953125 , 4.53948974609 , -1.28936767578 
2018/05/16 11:57:29.378894 , 0.078369140625 , 0.88671875 , 0.547607421875 , 0.0 , 0.0 , 0.0 , -5.67626953125 , 4.53948974609 , -1.28936767578 
2018/05/16 11:57:29.671385 , 0.078369140625 , 0.88671875 , 0.547607421875 , 0.0 , 0.0 , 0.0 , -5.67626953125 , 4.53948974609 , -1.28936767578 
2018/05/16 11:57:29.963969 , 0.05712890625 , 0.82421875 , 0.52490234375 , 0.0 , 0.0 , 0.0 , -6.40106201172 , 4.99725341797 , -0.823974609375 
2018/05/16 11:57:30.256469 , 0.05712890625 , 0.82421875 , 0.52490234375 , 0.0 , 0.0 , 0.0 , -6.40106201172 , 4.99725341797 , -0.823974609375 
2018/05/16 11:57:30.548956 , 0.05712890625 , 0.82421875 , 0.52490234375 , 0.0 , 0.0 , 0.0 , -6.40106201172 , 4.99725341797 , -0.823974609375 
2018/05/16 11:57:30.841479 , 0.05712890625 , 0.82421875 , 0.52490234375 , 23.2405372405 , 33.8862026862 , -84.7155067155 , -6.24847412109 , 5.56182861328 , -0.862121582031 
2018/05/16 11:57:31.182920 , 0.026611328125 , 0.839599609375 , 0.55908203125 , 23.2405372405 , 33.8862026862 , -84.7155067155 , -6.24847412109 , 5.56182861328 , -0.862121582031 
2018/05/16 11:57:31.475210 , 0.026611328125 , 0.839599609375 , 0.55908203125 , 23.2405372405 , 33.8862026862 , -84.7155067155 , -6.24847412109 , 5.56182861328 , -0.862121582031 
